apa itu korupsi dan bagaimana dampaknya terhadap politik|\n\nKorupsi adalah penyalahgunaan kekuasaan untuk keuntungan pribadi atau kelompok. Dampaknya terhadap politik termasuk merusak kepercayaan publik, menghambat pembangunan ekonomi, dan memperlemah institusi demokratis.
apa itu hak asasi manusia (ham) dalam konteks politik|\n\nHak asasi manusia adalah hak-hak dasar yang dimiliki setiap individu hanya karena mereka manusia. Dalam konteks politik, HAM mencakup kebebasan berekspresi, hak untuk berpartisipasi dalam pemerintahan, dan perlindungan dari diskriminasi.
bagaimana globalisasi mempengaruhi politik|\n\nGlobalisasi mempengaruhi politik dengan meningkatkan interkoneksi dan saling ketergantungan antara negara-negara. Ini dapat mempercepat pertukaran ide, budaya, dan teknologi, tetapi juga menimbulkan tantangan seperti isu-isu keamanan, perdagangan internasional, dan perubahan iklim yang memerlukan kerjasama global.
apa itu kesehatan|\n\nKesehatan adalah kondisi fisik, mental, dan sosial yang baik, bukan hanya ketiadaan penyakit atau kelemahan.
apa perbedaan antara kesehatan fisik dan kesehatan mental|\n\nKesehatan fisik berkaitan dengan kondisi tubuh dan fungsi organ-organ, sedangkan kesehatan mental melibatkan kondisi emosional, psikologis, dan kesejahteraan sosial.
apa itu penyakit kronis|\n\nPenyakit kronis adalah penyakit yang berlangsung dalam jangka waktu lama, biasanya lebih dari tiga bulan, seperti diabetes, hipertensi, dan penyakit jantung.
apa manfaat dari olahraga teratur|\n\nOlahraga teratur dapat meningkatkan kebugaran fisik, memperkuat otot dan tulang, mengurangi risiko penyakit kronis, meningkatkan kesehatan mental, dan membantu menjaga berat badan yang sehat.
bagaimana cara menjaga pola makan yang sehat|\n\nPola makan sehat melibatkan konsumsi berbagai makanan bergizi seperti buah-buahan, sayuran, biji-bijian, protein tanpa lemak, dan membatasi makanan tinggi gula, garam, dan lemak jenuh.
apa itu BMI dan bagaimana cara menghitungnya|\n\nBMI (Body Mass Index) adalah ukuran untuk menilai berat badan seseorang berdasarkan tinggi dan berat badannya. Cara menghitungnya adalah dengan membagi berat badan (kg) dengan tinggi badan (m) yang dikuadratkan.
apa itu stres dan bagaimana cara mengelolanya|\n\nStres adalah respon tubuh terhadap tekanan atau tantangan. Cara mengelolanya termasuk teknik relaksasi, olahraga, tidur yang cukup, dan mencari dukungan sosial.
cek Kehadiran|\n\n// function cekKehadiran(hadir) {\n//   if (hadir === true) {\n//     console.log(""Hadir"");\n//   } else {\n//     console.log(""Tidak Hadir"");\n//   }\n// }\n\n// cekKehadiran(true); // Output: Hadir\n// cekKehadiran(false); // Output: Tidak Hadir"
mengapa tidur yang cukup penting untuk kesehatan|\n\nTidur yang cukup penting untuk pemulihan tubuh, fungsi otak yang optimal, sistem kekebalan yang kuat, dan kesejahteraan emosional.
apa itu vaksin dan mengapa penting|\n\nVaksin adalah produk yang merangsang sistem kekebalan untuk melawan penyakit tertentu. Vaksin penting untuk mencegah penyebaran penyakit menular dan melindungi masyarakat luas.
bagaimana cara mencegah penyakit menular|\n\nCara mencegah penyakit menular termasuk cuci tangan yang rutin, menjaga kebersihan diri dan lingkungan, vaksinasi, dan menghindari kontak dengan orang yang sakit.
cuaca hari ini|\n\nHari ini di Jakarta cuaca cerah dengan suhu sekitar 28 derajat Celsius. Angin berhembus lemah dari arah barat laut. Kelembaban relatif tinggi, sekitar 80%.
cuaca code|\n\n§ Code\n\n#import library\nimport pandas as pd\nimport numpy as np\nimport matplotlib.pyplot as plt\nimport seaborn as sns\n#import dataset\ndf = pd.read_csv('weatherHistory.csv')\n#menampilkan 5 data teratas\ndf.head()\n\n§ Output\n\n> ['                  Formatted Date        Summary Precip Type  Temperature (C)  \\\n', '0  2006-04-01 00:00:00.000 +0200  Partly Cloudy        rain         9.472222   \n', '1  2006-04-01 01:00:00.000 +0200  Partly Cloudy        rain         9.355556   ...                Daily Summary  \n', '0  Partly cloudy throughout the day.  \n', '1  Partly cloudy throughout the day.  \n', '2  Partly cloudy throughout the day.  \n', '3  Partly cloudy throughout the day.  \n', '4  Partly cloudy throughout the day.  ']\n\n\n§ Code\n\n#menampilkan 5 data terbawah\ndf.tail()\n\n§ Output\n\n> ['                      Formatted Date        Summary Precip Type  \\\n', '96453  2016-09-09 19:00:00.000 +0200  Partly Cloudy        rain   \n', '96454  2016-09-09 20:00:00.000 +0200  Partly Cloudy        rain   \n', '96455  2016-09-09 21:00:00.000 +02...lly throughout the day.  \n', '96455               1020.03                  0.00  Partly cloudy throughout the day.  \n', '96456               1020.93                  0.00  Partly cloudy throughout the day.  \n', '96457               1021.63                  0.00  Partly cloudy throughout the day.  ']\n\n\n§ Code\n\n#menampilkan jumlah baris dan kolom\ndf.shape\n\n§ Output\n\n> ['(96458, 12)']\n\n\n§ Code\n\n#menampilkan informasi data\ndf.info()\n\n§ Output\n\n> stdout : [""<class 'pandas.core.frame.DataFrame'>\n"", 'RangeIndex: 96458 entries, 0 to 96457\n', 'Data columns (total 12 columns):\n', ' #   Column                    Non-Null Count  Dtype  \n', '---  ------                    --------------  -----  \n', ' ...float64\n', ' 9   Loud Cover                96458 non-null  float64\n', ' 10  Pressure (millibars)      96458 non-null  float64\n', ' 11  Daily Summary             96458 non-null  object \n', 'dtypes: float64(8), object(4)\n', 'memory usage: 8.8+ MB\n']\n\n\n§ Code\n\n#menampilkan statistik data\ndf.describe()\n\n§ Output\n\n> ['       Temperature (C)  Apparent Temperature (C)      Humidity  \\\n', 'count     96458.000000              96458.000000  96458.000000   \n', 'mean         11.932678                 10.855029      0.734899   \n', 'std           9.551546              ...0000  \n', 'mean            1003.235956  \n', 'std              116.969906  \n', 'min                0.000000  \n', '25%             1011.900000  \n', '50%             1016.450000  \n', '75%             1021.090000  \n', 'max             1046.380000  ']\n\n\n§ Code\n\n#menampilkan jumlah data yang hilang\ndf.isnull().sum()\n\n§ Output\n\n> ['Formatted Date                0\n', 'Summary                       0\n', 'Precip Type                 517\n', 'Temperature (C)               0\n', 'Apparent Temperature (C)      0\n', 'Humidity                      0\n', 'Wind Speed (km/h)             0\n', 'Wind Bearing (degrees)        0\n', 'Visibility (km)               0\n', 'Loud Cover                    0\n', 'Pressure (millibars)          0\n', 'Daily Summary                 0\n', 'dtype: int64']\n\n\n§ Code\n\n#menampilkan jumlah data yang hilang dalam persen\ndf.isnull().sum()/len(df)*100\n\n§ Output\n\n> ['Formatted Date              0.000000\n', 'Summary                     0.000000\n', 'Precip Type                 0.535582\n', 'Temperature (C)             0.000000\n', 'Apparent Temperature (C)    0.000000\n', 'Humidity                    0.000000\n', 'Wind Speed (km/h)           0.000000\n', 'Wind Bearing (degrees)      0.000000\n', 'Visibility (km)             0.000000\n', 'Loud Cover                  0.000000\n', 'Pressure (millibars)        0.000000\n', 'Daily Summary               0.000000\n', 'dtype: float64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik\ndf.nunique()\n\n§ Output\n\n> ['Formatted Date              96450\n', 'Summary                       27\n', 'Precip Type                    3\n', 'Temperature (C)             8677\n', 'Apparent Temperature (C)    8676\n', 'Humidity                     886\n', 'Wind Speed (km/h)            650\n', 'Wind Bearing (degrees)       360\n', 'Visibility (km)              902\n', 'Loud Cover                     2\n', 'Pressure (millibars)        4777\n', 'Daily Summary                 214\n', 'dtype: int64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik dalam persen\ndf.nunique()/len(df)*100\n\n§ Output\n\n> ['Formatted Date              99.993790\n', 'Summary                      0.027862\n', 'Precip Type                  0.003125\n', 'Temperature (C)              9.014590\n', 'Apparent Temperature (C)     9.014490\n', 'Humidity                     0.922...            0.671790\n', 'Wind Bearing (degrees)       0.372790\n', 'Visibility (km)              0.937862\n', 'Loud Cover                   0.002083\n', 'Pressure (millibars)         4.958862\n', 'Daily Summary                0.222790\n', 'dtype: float64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom\ndf['Precip Type'].value_counts()\n\n§ Output\n\n> ['rain    85224\n', 'snow    10712\n', 'Name: Precip Type, dtype: int64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom dalam persen\ndf['Precip Type'].value_counts()/len(df)*100\n\n§ Output\n\n> ['rain    88.277511\n', 'snow    11.122489\n', 'Name: Precip Type, dtype: float64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom\ndf['Summary'].value_counts()\n\n§ Output\n\n> ['Partly Cloudy                          31733\n', 'Mostly Cloudy                          28094\n', 'Overcast                               16597\n', 'Clear                                  13261\n', 'Foggy                                   5024\n', '...     4\n', 'Windy and Foggy                            3\n', 'Dangerously Windy and Partly Cloudy        1\n', 'Windy and Dry                              1\n', 'Breezy and Dry                             1\n', 'Name: Summary, Length: 27, dtype: int64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom dalam persen\ndf['Summary'].value_counts()/len(df)*100\n\n§ Output\n\n> ['Partly Cloudy                          32.818072\n', 'Mostly Cloudy                          29.174590\n', 'Overcast                               17.179028\n', 'Clear                                  13.739583\n', 'Foggy                               ...00\n', 'Windy and Foggy                         0.031250\n', 'Dangerously Windy and Partly Cloudy     0.010208\n', 'Windy and Dry                           0.010208\n', 'Breezy and Dry                          0.010208\n', 'Name: Summary, dtype: float64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom\ndf['Daily Summary'].value_counts()\n\n§ Output\n\n> ['Partly cloudy throughout the day.                                                                                                                                                                                                                          ...                                                                                                                                                                                                          1\n', 'Name: Daily Summary, Length: 214, dtype: int64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom dalam persen\ndf['Daily Summary'].value_counts()/len(df)*100\n\n§ Output\n\n> ['Partly cloudy throughout the day.                                                                                                                                                                                                                          ...                                                                                                                                                                                                          0.010208\n', 'Name: Daily Summary, Length: 214, dtype: float64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom\ndf['Formatted Date'].value_counts()\n\n§ Output\n\n> ['2015-09-17 00:00:00.000 +0200    24\n', '2015-09-16 00:00:00.000 +0200    24\n', '2015-09-15 00:00:00.000 +0200    24\n', '2015-09-14 00:00:00.000 +0200    24\n', '2015-09-13 00:00:00.000 +0200    24\n', '                                ..\n', '2006-04-02 21:00:00.000 +0200     1\n', '2006-04-02 20:00:00.000 +0200     1\n', '2006-04-02 19:00:00.000 +0200     1\n', '2006-04-02 18:00:00.000 +0200     1\n', '2006-04-01 00:00:00.000 +0200     1\n', 'Name: Formatted Date, Length: 96450, dtype: int64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom dalam persen\ndf['Formatted Date'].value_counts()/len(df)*100\n\n§ Output\n\n> ['2015-09-17 00:00:00.000 +0200    0.024792\n', '2015-09-16 00:00:00.000 +0200    0.024792\n', '2015-09-15 00:00:00.000 +0200    0.024792\n', '2015-09-14 00:00:00.000 +0200    0.024792\n', '2015-09-13 00:00:00.000 +0200    0.024792\n', '              ...00 +0200    0.001042\n', '2006-04-02 20:00:00.000 +0200    0.001042\n', '2006-04-02 19:00:00.000 +0200    0.001042\n', '2006-04-02 18:00:00.000 +0200    0.001042\n', '2006-04-01 00:00:00.000 +0200    0.001042\n', 'Name: Formatted Date, dtype: float64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom\ndf['Temperature (C)'].value_counts()\n\n§ Output\n\n> ['7.222222    5\n', '7.777778    5\n', '7.333333    5\n', '7.000000    5\n', '7.444444    5\n', '           ..\n', '-2.722222    1\n', '-2.611111    1\n', '-2.500000    1\n', '-2.388889    1\n', '-2.277778    1\n', 'Name: Temperature (C), Length: 8677, dtype: int64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom dalam persen\ndf['Temperature (C)'].value_counts()/len(df)*100\n\n§ Output\n\n> ['7.222222    0.005208\n', '7.777778    0.005208\n', '7.333333    0.005208\n', '7.000000    0.005208\n', '7.444444    0.005208\n', '              ...   \n', '-2.722222    0.001042\n', '-2.611111    0.001042\n', '-2.500000    0.001042\n', '-2.388889    0.001042\n', '-2.277778    0.001042\n', 'Name: Temperature (C), Length: 8677, dtype: float64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom\ndf['Apparent Temperature (C)'].value_counts()\n\n§ Output\n\n> ['7.222222    5\n', '7.777778    5\n', '7.333333    5\n', '7.000000    5\n', '7.444444    5\n', '           ..\n', '-2.722222    1\n', '-2.611111    1\n', '-2.500000    1\n', '-2.388889    1\n', '-2.277778    1\n', 'Name: Apparent Temperature (C), Length: 8676, dtype: int64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom dalam persen\ndf['Apparent Temperature (C)'].value_counts()/len(df)*100\n\n§ Output\n\n> ['7.222222    0.005208\n', '7.777778    0.005208\n', '7.333333    0.005208\n', '7.000000    0.005208\n', '7.444444    0.005208\n', '              ...   \n', '-2.722222    0.001042\n', '-2.611111    0.001042\n', '-2.500000    0.001042\n', '-2.388889    0.001042\n', '-2.277778    0.001042\n', 'Name: Apparent Temperature (C), Length: 8676, dtype: float64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom\ndf['Humidity'].value_counts()\n\n§ Output\n\n> ['0.89    1773\n', '0.88    1772\n', '0.90    1771\n', '0.87    1771\n', '0.91    1770\n', '        ... \n', '0.00       5\n', '0.01       4\n', '1.00       3\n', '0.02       2\n', '0.03       1\n', 'Name: Humidity, Length: 886, dtype: int64']\n\n\n§ Code\n\n#menampilkan jumlah data yang unik berdasarkan kolom dalam persen\ndf['Humidity'].value_counts()/len(df)*100\n\n§ Output\n\n> ['0.89    1.827752\n', '0.88    1.827752\n', '0.90   "
